"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"-0.1"	"0.02"	"1"	"1"	"MLE"	"0.95829"	"-0.11621"	"-0.09873"	"-0.11152"	"0.9868"	"0.0105"	"26.09792"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"2"	"MLE"	"0.46392"	"-0.2094"	"-0.16683"	"-0.25307"	"0.96821"	"0.0179"	"21.83193"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"3"	"MLE"	"1.4107"	"-0.07229"	"-0.06915"	"-0.07928"	"0.98945"	"0.00923"	"27.13412"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"4"	"MLE"	"1.75107"	"-0.06146"	"-0.06175"	"-0.0576"	"0.95292"	"0.01939"	"21.19183"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"5"	"MLE"	"1.26981"	"-0.07977"	"-0.06664"	"-0.08985"	"0.99508"	"0.00595"	"30.64523"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"6"	"MLE"	"9.99948"	"-0.00954"	"-0.01145"	"-0.00909"	"0.92183"	"0.02104"	"20.53843"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"7"	"MLE"	"0.43624"	"-0.14129"	"-0.28119"	"-0.25838"	"0.9576"	"0.02211"	"20.14261"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"8"	"MLE"	"9.99941"	"-0.01163"	"-0.01197"	"-0.00949"	"0.94206"	"0.02051"	"20.74135"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"9"	"MLE"	"1.06169"	"-0.09765"	"-0.08381"	"-0.07576"	"0.97489"	"0.01247"	"24.7259"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"10"	"MLE"	"0.38353"	"-0.2633"	"-0.21115"	"-0.24852"	"0.99101"	"0.0093"	"27.07076"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"11"	"MLE"	"9.99948"	"-0.00905"	"-0.01042"	"-0.01007"	"0.93957"	"0.01754"	"21.99559"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"12"	"MLE"	"0.25886"	"-0.30136"	"-0.39783"	"-0.33429"	"0.9849"	"0.01315"	"24.29698"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"13"	"MLE"	"9.99937"	"-0.01128"	"-0.00888"	"-0.01008"	"0.96014"	"0.01627"	"22.59615"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"14"	"MLE"	"9.9994"	"-0.01169"	"-0.01021"	"-0.0107"	"0.92552"	"0.02142"	"20.39468"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"15"	"MLE"	"9.99954"	"-0.0104"	"-0.00926"	"-0.00904"	"0.95812"	"0.0135"	"24.09168"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"16"	"MLE"	"0.73716"	"-0.13972"	"-0.12633"	"-0.1302"	"0.9935"	"0.00692"	"29.44066"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"17"	"MLE"	"0.89153"	"-0.11481"	"-0.10642"	"-0.10563"	"0.97929"	"0.01189"	"25.10529"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"18"	"MLE"	"9.99961"	"-0.01069"	"-0.01144"	"-0.0106"	"0.96841"	"0.01475"	"23.3783"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"19"	"MLE"	"9.99934"	"-0.01057"	"-0.01276"	"-0.00847"	"0.97601"	"0.01325"	"24.23966"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"20"	"MLE"	"9.99948"	"-0.01183"	"-0.00968"	"-0.01132"	"0.99321"	"0.00692"	"29.43757"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"21"	"MLE"	"0.52"	"-0.22295"	"-0.16959"	"-0.15055"	"0.97068"	"0.01592"	"22.76987"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"22"	"MLE"	"0.36848"	"-0.27967"	"-0.17886"	"-0.29083"	"0.97481"	"0.01539"	"23.04062"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"23"	"MLE"	"9.99956"	"-0.01097"	"-0.01134"	"-0.00904"	"0.96029"	"0.01541"	"23.03199"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"24"	"MLE"	"0.50593"	"-0.22009"	"-0.19824"	"-0.15479"	"0.97584"	"0.01473"	"23.38975"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"25"	"MLE"	"9.99935"	"-0.01339"	"-0.00953"	"-0.01188"	"0.94284"	"0.02166"	"20.30817"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"26"	"MLE"	"0.68105"	"-0.14476"	"-0.13108"	"-0.15536"	"0.98168"	"0.01193"	"25.0777"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"27"	"MLE"	"9.99964"	"-0.0104"	"-0.01214"	"-0.00959"	"0.9591"	"0.01675"	"22.36261"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"28"	"MLE"	"9.99956"	"-0.01113"	"-0.01167"	"-0.00795"	"0.96742"	"0.01387"	"23.87165"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"29"	"MLE"	"9.99947"	"-0.00952"	"-0.01048"	"-0.01032"	"0.95164"	"0.01692"	"22.28232"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"30"	"MLE"	"2.55323"	"-0.04433"	"-0.03358"	"-0.04392"	"0.99271"	"0.00726"	"29.04622"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"31"	"MLE"	"0.48417"	"-0.16435"	"-0.22863"	"-0.20276"	"0.95156"	"0.02191"	"20.21591"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"32"	"MLE"	"0.42099"	"-0.25277"	"-0.20474"	"-0.22056"	"0.94504"	"0.02169"	"20.29491"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"33"	"MLE"	"9.99934"	"-0.0107"	"-0.01149"	"-0.01091"	"0.9936"	"0.00657"	"29.85186"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"34"	"MLE"	"0.63034"	"-0.1856"	"-0.1683"	"-0.13644"	"0.9751"	"0.01524"	"23.12152"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"35"	"MLE"	"0.66721"	"-0.11544"	"-0.16196"	"-0.16161"	"0.95448"	"0.02056"	"20.72561"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"36"	"MLE"	"9.99966"	"-0.01256"	"-0.01148"	"-0.00974"	"0.99451"	"0.00643"	"30.02475"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"37"	"MLE"	"1.95447"	"-0.0525"	"-0.03826"	"-0.06085"	"0.98511"	"0.01043"	"26.15276"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"38"	"MLE"	"3.93462"	"-0.03351"	"-0.01926"	"-0.02555"	"0.99065"	"0.00818"	"28.09972"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"39"	"MLE"	"0.7142"	"-0.1329"	"-0.1397"	"-0.1387"	"0.99308"	"0.00735"	"28.95441"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"40"	"MLE"	"1.53398"	"-0.06902"	"-0.05902"	"-0.06766"	"0.97543"	"0.01289"	"24.46056"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"41"	"MLE"	"9.99943"	"-0.01201"	"-0.01163"	"-0.00984"	"0.97805"	"0.01281"	"24.50566"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"42"	"MLE"	"9.99956"	"-0.01127"	"-0.01079"	"-0.00954"	"0.96268"	"0.01468"	"23.41997"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"43"	"MLE"	"0.298"	"-0.29229"	"-0.29417"	"-0.33167"	"0.94839"	"0.02487"	"19.2013"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"44"	"MLE"	"1.00583"	"-0.10486"	"-0.11174"	"-0.08041"	"0.95947"	"0.01788"	"21.83903"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"45"	"MLE"	"9.99944"	"-0.01176"	"-0.00776"	"-0.01316"	"0.92598"	"0.02348"	"19.66152"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"46"	"MLE"	"0.95796"	"-0.09769"	"-0.11356"	"-0.11252"	"0.99068"	"0.00867"	"27.63272"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"47"	"MLE"	"9.99944"	"-0.00972"	"-0.00967"	"-0.01037"	"0.90574"	"0.02064"	"20.6943"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"48"	"MLE"	"0.96957"	"-0.12263"	"-0.10511"	"-0.10151"	"0.97549"	"0.01529"	"23.09548"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"49"	"MLE"	"2.02187"	"-0.04622"	"-0.05699"	"-0.04907"	"0.9471"	"0.0188"	"21.43901"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"50"	"MLE"	"9.99939"	"-0.01078"	"-0.0071"	"-0.01298"	"0.96968"	"0.0137"	"23.97247"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"51"	"MLE"	"1.29152"	"-0.08322"	"-0.08827"	"-0.06314"	"0.94001"	"0.02173"	"20.2795"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"52"	"MLE"	"9.99957"	"-0.01072"	"-0.01254"	"-0.00971"	"0.99274"	"0.0074"	"28.89787"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"53"	"MLE"	"0.59805"	"-0.16822"	"-0.11873"	"-0.16719"	"0.96874"	"0.01472"	"23.3984"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"54"	"MLE"	"1.90921"	"-0.05797"	"-0.05332"	"-0.05715"	"0.97442"	"0.01469"	"23.41198"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"55"	"MLE"	"0.35366"	"-0.2664"	"-0.25488"	"-0.23132"	"0.9783"	"0.0135"	"24.08657"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"56"	"MLE"	"1.04582"	"-0.08463"	"-0.10858"	"-0.10643"	"0.95728"	"0.01876"	"21.45833"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"57"	"MLE"	"1.46451"	"-0.07174"	"-0.06474"	"-0.07527"	"0.9774"	"0.01358"	"24.04075"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"58"	"MLE"	"9.99942"	"-0.01149"	"-0.01048"	"-0.00989"	"0.98353"	"0.01009"	"26.41554"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"59"	"MLE"	"0.5057"	"-0.15701"	"-0.2151"	"-0.18284"	"0.97803"	"0.01406"	"23.7615"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"60"	"MLE"	"0.79858"	"-0.13712"	"-0.1398"	"-0.11503"	"0.98431"	"0.01149"	"25.37799"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"61"	"MLE"	"0.41639"	"-0.23165"	"-0.18002"	"-0.2547"	"0.97232"	"0.01628"	"22.59073"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"62"	"MLE"	"9.99943"	"-0.01152"	"-0.00891"	"-0.01094"	"0.95592"	"0.01687"	"22.30414"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"63"	"MLE"	"0.4561"	"-0.20269"	"-0.24528"	"-0.18195"	"0.98268"	"0.01302"	"24.37614"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"64"	"MLE"	"0.5004"	"-0.19128"	"-0.16392"	"-0.19026"	"0.97982"	"0.01225"	"24.86453"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"65"	"MLE"	"0.74459"	"-0.14562"	"-0.11235"	"-0.1594"	"0.98388"	"0.01182"	"25.15553"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"66"	"MLE"	"1.10361"	"-0.09249"	"-0.09128"	"-0.09282"	"0.96764"	"0.01538"	"23.0461"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"67"	"MLE"	"1.49875"	"-0.06944"	"-0.08204"	"-0.05057"	"0.95211"	"0.01974"	"21.04886"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"68"	"MLE"	"0.54064"	"-0.15424"	"-0.20914"	"-0.16171"	"0.98408"	"0.01141"	"25.43299"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"69"	"MLE"	"2.06124"	"-0.04747"	"-0.06703"	"-0.04255"	"0.97797"	"0.01387"	"23.8754"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"70"	"MLE"	"0.4134"	"-0.23127"	"-0.22756"	"-0.21956"	"0.96748"	"0.01731"	"22.09849"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"71"	"MLE"	"9.9994"	"-0.01183"	"-0.0096"	"-0.00831"	"0.964"	"0.01465"	"23.43271"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"72"	"MLE"	"3.19553"	"-0.03627"	"-0.03008"	"-0.03489"	"0.99766"	"0.00412"	"33.58343"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"73"	"MLE"	"0.58364"	"-0.16475"	"-0.18487"	"-0.18229"	"0.96879"	"0.01706"	"22.21684"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"74"	"MLE"	"0.87836"	"-0.11178"	"-0.10532"	"-0.09691"	"0.98651"	"0.00942"	"26.96842"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"75"	"MLE"	"0.40512"	"-0.21271"	"-0.22999"	"-0.24259"	"0.99406"	"0.00725"	"29.06398"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"76"	"MLE"	"9.99946"	"-0.01294"	"-0.00773"	"-0.01199"	"0.95592"	"0.01677"	"22.35413"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"77"	"MLE"	"1.78658"	"-0.04928"	"-0.0581"	"-0.05262"	"0.92872"	"0.02135"	"20.42177"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"78"	"MLE"	"0.65578"	"-0.14339"	"-0.1501"	"-0.12853"	"0.98608"	"0.00992"	"26.55458"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"79"	"MLE"	"0.28475"	"-0.25251"	"-0.30217"	"-0.34367"	"0.97687"	"0.01402"	"23.78618"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"80"	"MLE"	"0.55995"	"-0.18365"	"-0.19164"	"-0.15175"	"0.96558"	"0.01773"	"21.9064"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"81"	"MLE"	"1.04567"	"-0.10007"	"-0.09629"	"-0.10054"	"0.97946"	"0.01311"	"24.32188"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"82"	"MLE"	"0.24024"	"-0.35367"	"-0.43385"	"-0.25973"	"0.96042"	"0.01942"	"21.18073"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"83"	"MLE"	"9.99944"	"-0.01049"	"-0.00797"	"-0.01557"	"0.98257"	"0.01213"	"24.94671"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"84"	"MLE"	"9.99946"	"-0.01043"	"-0.00866"	"-0.01406"	"0.99617"	"0.0054"	"31.41705"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"85"	"MLE"	"9.99935"	"-0.01049"	"-0.00948"	"-0.01162"	"0.98822"	"0.00911"	"27.23512"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"86"	"MLE"	"4.18646"	"-0.03009"	"-0.02286"	"-0.02166"	"0.98922"	"0.00889"	"27.4342"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"87"	"MLE"	"0.63419"	"-0.19042"	"-0.1451"	"-0.12097"	"0.99236"	"0.00785"	"28.42508"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"88"	"MLE"	"0.44698"	"-0.24286"	"-0.17823"	"-0.22916"	"0.98985"	"0.0101"	"26.41005"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"89"	"MLE"	"1.7702"	"-0.05682"	"-0.05681"	"-0.05266"	"0.98754"	"0.00908"	"27.26604"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"90"	"MLE"	"1.17819"	"-0.09479"	"-0.0906"	"-0.07436"	"0.96577"	"0.01587"	"22.79669"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"91"	"MLE"	"1.10479"	"-0.10232"	"-0.09667"	"-0.09111"	"0.99321"	"0.00757"	"28.72221"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"92"	"MLE"	"2.77149"	"-0.03717"	"-0.03445"	"-0.03784"	"0.98853"	"0.00844"	"27.8449"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"93"	"MLE"	"9.9995"	"-0.01323"	"-0.00966"	"-0.00685"	"0.98347"	"0.00997"	"26.51135"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"94"	"MLE"	"0.65605"	"-0.12367"	"-0.15409"	"-0.14912"	"0.96524"	"0.01633"	"22.56651"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"95"	"MLE"	"4.20919"	"-0.02477"	"-0.02319"	"-0.02815"	"0.9926"	"0.00737"	"28.92842"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"96"	"MLE"	"0.59047"	"-0.1606"	"-0.14177"	"-0.16718"	"0.98747"	"0.00962"	"26.79682"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"97"	"MLE"	"0.94035"	"-0.11135"	"-0.09484"	"-0.11673"	"0.95057"	"0.0216"	"20.32947"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"98"	"MLE"	"0.83432"	"-0.13093"	"-0.10191"	"-0.13454"	"0.99514"	"0.00651"	"29.92689"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"99"	"MLE"	"9.99937"	"-0.00838"	"-0.01219"	"-0.01152"	"0.98976"	"0.00869"	"27.61464"	NA
"stick"	"3"	"-0.1"	"0.02"	"1"	"100"	"MLE"	"0.63887"	"-0.14438"	"-0.15768"	"-0.1493"	"0.97176"	"0.01544"	"23.01483"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"1"	"MLE"	"9.9994"	"-0.00604"	"-0.01238"	"-0.01443"	"0.80415"	"0.04886"	"13.79901"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"2"	"MLE"	"9.99943"	"-0.00716"	"-0.01323"	"-0.01208"	"0.64766"	"0.04923"	"13.73859"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"3"	"MLE"	"0.17101"	"-0.657"	"-0.38716"	"-0.45792"	"0.94206"	"0.02949"	"17.83805"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"4"	"MLE"	"0.2442"	"-0.45643"	"-0.35303"	"-0.2721"	"0.94096"	"0.02578"	"18.91308"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"5"	"MLE"	"0.13677"	"-1.06735"	"-0.2303"	"-0.34553"	"0.9248"	"0.03186"	"17.22084"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"6"	"MLE"	"0.57755"	"-0.27126"	"-0.10309"	"-0.14785"	"0.79568"	"0.05496"	"12.85722"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"7"	"MLE"	"0.54929"	"-0.12696"	"-0.22948"	"-0.10416"	"0.85249"	"0.03558"	"16.33562"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"8"	"MLE"	"0.25525"	"-0.37453"	"-0.49252"	"-0.25636"	"0.89373"	"0.03697"	"16.03073"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"9"	"MLE"	"9.99946"	"-0.00867"	"-0.01687"	"-0.00845"	"0.85373"	"0.03849"	"15.70719"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"10"	"MLE"	"0.87852"	"-0.13225"	"-0.08298"	"-0.10013"	"0.97302"	"0.01414"	"23.71862"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"11"	"MLE"	"9.99941"	"-0.01753"	"-0.00556"	"-0.01091"	"0.95615"	"0.02273"	"19.9203"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"12"	"MLE"	"9.99942"	"-0.00626"	"-0.01457"	"-0.0093"	"0.86801"	"0.03263"	"17.02958"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"13"	"MLE"	"0.38278"	"-0.22427"	"-0.30599"	"-0.24161"	"0.90772"	"0.03504"	"16.45796"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"14"	"MLE"	"0.18725"	"-0.46576"	"-0.41887"	"-0.4216"	"0.94549"	"0.02517"	"19.10644"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"15"	"MLE"	"6.21257"	"-0.02323"	"-0.02195"	"-0.01104"	"0.95134"	"0.0228"	"19.89564"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"16"	"MLE"	"9.99949"	"-0.00938"	"-0.01475"	"-0.00775"	"0.78149"	"0.04538"	"14.39083"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"17"	"MLE"	"9.99956"	"-0.01561"	"-0.00908"	"-0.00697"	"0.87868"	"0.02851"	"18.10768"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"18"	"MLE"	"0.44141"	"-0.29868"	"-0.20273"	"-0.18639"	"0.91836"	"0.03239"	"17.08857"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"19"	"MLE"	"0.36337"	"-0.2544"	"-0.37696"	"-0.18096"	"0.72155"	"0.07053"	"10.86225"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"20"	"MLE"	"9.99951"	"-0.00714"	"-0.01559"	"-0.00959"	"0.68056"	"0.05822"	"12.39705"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"21"	"MLE"	"1.07547"	"-0.1375"	"-0.05496"	"-0.13619"	"0.92488"	"0.03263"	"17.02935"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"22"	"MLE"	"1.93783"	"-0.03949"	"-0.05105"	"-0.03288"	"0.93708"	"0.01715"	"22.17627"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"23"	"MLE"	"0.12428"	"-0.07433"	"-0.75193"	"-0.91618"	"0.95368"	"0.02429"	"19.38935"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"24"	"MLE"	"9.99955"	"-0.00857"	"-0.01394"	"-0.00951"	"0.90903"	"0.02316"	"19.77005"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"25"	"MLE"	"0.35253"	"-0.3633"	"-0.24849"	"-0.23475"	"0.90313"	"0.0389"	"15.62198"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"26"	"MLE"	"0.7573"	"-0.10788"	"-0.18431"	"-0.09239"	"0.82939"	"0.04744"	"14.03412"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"27"	"MLE"	"3.97365"	"-0.03278"	"-0.02063"	"-0.02546"	"0.99235"	"0.0073"	"29.00806"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"28"	"MLE"	"9.99945"	"-0.01302"	"-0.00822"	"-0.00935"	"0.82544"	"0.03278"	"16.99215"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"29"	"MLE"	"0.20733"	"-0.27534"	"-0.47627"	"-0.45162"	"0.89561"	"0.03554"	"16.3448"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"30"	"MLE"	"3.03615"	"-0.03328"	"-0.03561"	"-0.04267"	"0.83032"	"0.036"	"16.24309"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"31"	"MLE"	"0.35013"	"-0.25976"	"-0.33108"	"-0.28034"	"0.90598"	"0.03669"	"16.0903"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"32"	"MLE"	"0.18783"	"-0.51247"	"-0.16653"	"-0.6319"	"0.8421"	"0.05047"	"13.54006"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"33"	"MLE"	"4.5616"	"-0.02287"	"-0.01895"	"-0.01788"	"0.79093"	"0.04171"	"15.06458"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"34"	"MLE"	"9.99934"	"-0.01655"	"-0.01311"	"-0.00154"	"0.90713"	"0.03452"	"16.57719"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"35"	"MLE"	"0.346"	"-0.39863"	"-0.15569"	"-0.35141"	"0.98456"	"0.0149"	"23.30052"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"36"	"MLE"	"9.99953"	"-0.0119"	"-0.00941"	"-0.00882"	"0.91098"	"0.02204"	"20.16944"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"37"	"MLE"	"9.99934"	"-0.0076"	"-0.01444"	"-0.00916"	"0.66135"	"0.0566"	"12.62294"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"38"	"MLE"	"9.99935"	"-0.01037"	"-0.01164"	"-0.00984"	"0.77188"	"0.05013"	"13.59392"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"39"	"MLE"	"9.99943"	"-0.01059"	"-0.01096"	"-0.01168"	"0.70975"	"0.04635"	"14.22092"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"40"	"MLE"	"9.99954"	"-0.01225"	"-0.01188"	"-0.0075"	"0.33118"	"0.05051"	"13.53305"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"41"	"MLE"	"9.99949"	"-0.01649"	"-0.00771"	"-0.00918"	"0.65373"	"0.05831"	"12.38453"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"42"	"MLE"	"9.99942"	"-0.01"	"-0.01224"	"-0.00782"	"0.59658"	"0.04591"	"14.29639"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"43"	"MLE"	"9.99944"	"-0.0098"	"-0.01141"	"-0.01147"	"0.9256"	"0.02264"	"19.95223"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"44"	"MLE"	"1.11721"	"-0.07867"	"-0.05673"	"-0.1307"	"0.92674"	"0.02601"	"18.84357"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"45"	"MLE"	"0.079"	"-1.18079"	"-0.85952"	"-0.2635"	"0.94691"	"0.02548"	"19.00682"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"46"	"MLE"	"9.99944"	"-0.01038"	"-0.01319"	"-0.00859"	"0.81107"	"0.03742"	"15.93223"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"47"	"MLE"	"0.63378"	"-0.15688"	"-0.1039"	"-0.18898"	"0.88951"	"0.03276"	"16.99605"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"48"	"MLE"	"0.16982"	"-0.26383"	"-0.62437"	"-0.67084"	"0.87337"	"0.04419"	"14.60286"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"49"	"MLE"	"9.99936"	"-0.00938"	"-0.01047"	"-0.00911"	"0.88575"	"0.02907"	"17.95174"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"50"	"MLE"	"9.99954"	"-0.00767"	"-0.01223"	"-0.0063"	"-0.27623"	"0.05556"	"12.77074"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"51"	"MLE"	"9.99959"	"-0.01327"	"-0.00721"	"-0.01327"	"0.95541"	"0.01754"	"21.99411"	NA
"stick"	"3"	"-0.1"	"0.05"	"1"	"52"	"MLE"	"0.54004"	"-0.19859"	"-0.18572"	"-0.19379"	"0.84423"	"0.04737"	"14.04628"	NA
